acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,genre
0.434,0.589,0.532,0.00157,0,0.0794,-12.021,1,0.0359,156.868,0.527,jazz
0.428,0.517,0.677,0.781,2,0.194,-13.486,1,0.034,127.611,0.561,jazz
0.749,0.515,0.583,0.000294,0,0.123,-8.182,0,0.0284,116.11,0.414,jazz
0.727,0.612,0.526,0.0331,0,0.183,-8.558,0,0.0272,129.341,0.594,jazz
0.104,0.581,0.672,0.856,8,0.0458,-8.279,1,0.0602,111.154,0.808,jazz
0.719,0.467,0.459,0.00312,0,0.0944,-9.706,0,0.0305,124.379,0.178,jazz
0.944,0.696,0.17,0.00174,5,0.106,-16.603,0,0.0385,130.966,0.52,jazz
0.912,0.501,0.186,0.00269,10,0.116,-17.522,1,0.0544,144.083,0.422,jazz
0.916,0.519,0.132,0.00106,0,0.246,-17.856,1,0.0478,127.214,0.376,jazz
0.794,0.742,0.671,0.00441,5,0.122,-8.142,0,0.0407,127.359,0.591,jazz
0.446,0.473,0.67,3.15e-06,8,0.0957,-7.756,1,0.0353,152.484,0.808,jazz
0.643,0.503,0.286,0.00112,8,0.156,-15.425,1,0.045,136.098,0.569,jazz
0.907,0.542,0.32,0.649,8,0.0609,-9.975,1,0.0387,116.648,0.206,jazz
0.41,0.465,0.35,0.279,3,0.135,-12.977,1,0.0403,93.336,0.62,jazz
0.959,0.461,0.131,0.885,10,0.187,-14.808,1,0.0295,65.902,0.109,jazz
0.272,0.503,0.284,0.0453,0,0.12,-15.59,1,0.0403,93.486,0.573,jazz
0.543,0.714,0.226,0.0255,7,0.593,-13.247,0,0.197,96.247,0.545,jazz
0.993,0.285,0.136,0.832,7,0.288,-12.604,0,0.0424,70.412,0.0452,jazz
0.867,0.434,0.6,0.451,5,0.111,-10.784,0,0.0286,106.511,0.753,jazz
0.988,0.437,0.23,0.717,0,0.309,-14.146,0,0.039,87.565,0.313,jazz
0.853,0.62,0.67,0.896,2,0.156,-11.575,0,0.0591,113.492,0.295,jazz
0.836,0.525,0.222,0.0799,10,0.051,-11.065,0,0.0373,156.364,0.645,jazz
0.453,0.668,0.26,0.0,7,0.0621,-14.256,1,0.0523,119.416,0.368,jazz
0.7,0.401,0.381,0.0,2,0.122,-7.458,1,0.0274,75.454,0.229,jazz
0.448,0.583,0.247,9.7e-06,1,0.107,-12.612,1,0.04,127.145,0.592,jazz
0.592,0.259,0.473,0.0,5,0.201,-8.275,1,0.0295,90.348,0.539,jazz
0.321,0.544,0.236,0.0,10,0.114,-13.193,1,0.0397,122.804,0.403,jazz
0.798,0.622,0.24,0.0,5,0.142,-14.067,0,0.0363,132.234,0.587,jazz
0.515,0.551,0.144,0.0,8,0.187,-13.883,0,0.0392,128.122,0.648,jazz
0.863,0.451,0.326,0.0,7,0.192,-9.239,0,0.0372,81.726,0.55,jazz
0.755,0.428,0.398,0.000537,6,0.172,-9.13,0,0.0295,88.886,0.365,jazz
0.411,0.795,0.764,0.0105,11,0.0912,-7.463,0,0.04,124.027,0.156,jazz
0.78,0.388,0.501,0.0,11,0.305,-11.296,0,0.0736,158.345,0.534,jazz
0.9,0.374,0.328,0.253,7,0.114,-16.09,0,0.0506,205.697,0.585,jazz
0.952,0.576,0.304,0.138,5,0.107,-13.893,0,0.0402,153.414,0.679,jazz
0.875,0.76,0.247,0.433,4,0.0978,-19.827,0,0.0521,107.602,0.443,jazz
0.966,0.733,0.265,0.868,2,0.0656,-15.661,1,0.0679,107.037,0.792,jazz
0.933,0.58,0.47,0.743,9,0.098,-8.787,0,0.168,202.376,0.738,jazz
0.991,0.611,0.172,0.897,8,0.11,-17.239,0,0.0596,99.58,0.31,jazz
0.726,0.869,0.597,0.859,2,0.0368,-8.685,1,0.0421,111.237,0.821,jazz
0.882,0.478,0.459,0.0174,7,0.115,-8.586,0,0.0586,175.424,0.623,jazz
0.532,0.475,0.689,0.00427,9,0.969,-9.351,0,0.054,117.407,0.823,jazz
0.954,0.781,0.275,0.905,0,0.153,-14.186,1,0.0792,106.289,0.792,jazz
0.982,0.417,0.397,0.804,5,0.185,-11.683,1,0.0558,201.162,0.737,jazz
0.282,0.449,0.697,0.00599,5,0.284,-9.96,0,0.0721,151.486,0.799,jazz
0.812,0.578,0.351,0.0,11,0.123,-12.432,0,0.101,122.75,0.476,jazz
0.976,0.21,0.214,0.000959,5,0.366,-14.454,1,0.0376,183.416,0.14,jazz
0.973,0.38,0.155,1.7e-05,1,0.0977,-11.977,1,0.0311,94.23,0.127,jazz
0.97,0.18,0.0774,0.00015,3,0.112,-18.449,1,0.035,82.2,0.0528,jazz
0.92,0.349,0.182,0.0152,5,0.143,-13.507,1,0.031,136.094,0.178,jazz
0.686,0.425,0.373,0.0,4,0.077,-7.543,1,0.0801,78.231,0.663,jazz
0.791,0.206,0.148,1.3e-06,8,0.0785,-19.178,1,0.0324,81.652,0.14,jazz
0.971,0.275,0.0895,0.0221,2,0.108,-19.755,0,0.0374,104.144,0.111,jazz
0.952,0.241,0.237,0.0,1,0.113,-12.201,1,0.0371,174.578,0.303,jazz
0.909,0.561,0.466,0.0269,7,0.858,-12.85,1,0.236,94.019,0.626,jazz
0.121,0.633,0.416,0.594,7,0.111,-13.802,0,0.0451,70.72,0.497,jazz
0.521,0.351,0.514,0.277,10,0.1,-9.092,0,0.0349,99.133,0.172,jazz
0.357,0.658,0.501,0.0211,11,0.0727,-8.174,0,0.0333,91.744,0.528,jazz
0.857,0.404,0.446,0.885,11,0.0845,-16.982,0,0.0352,136.242,0.474,jazz
0.683,0.353,0.612,0.0518,5,0.133,-14.958,1,0.05,148.092,0.305,jazz
0.705,0.471,0.446,0.441,8,0.18,-12.842,0,0.0315,107.248,0.488,jazz
0.767,0.348,0.629,0.883,1,0.112,-10.629,1,0.045,154.098,0.474,jazz
0.407,0.519,0.379,0.288,9,0.161,-14.368,1,0.0353,139.749,0.598,jazz
0.787,0.541,0.186,0.914,9,0.0905,-21.91,0,0.0324,136.965,0.762,jazz
0.398,0.43,0.55,0.8,10,0.117,-13.87,0,0.0472,156.731,0.503,jazz
0.373,0.53,0.511,0.00319,10,0.73,-11.252,1,0.0421,144.005,0.668,jazz
0.724,0.502,0.312,0.00453,1,0.0839,-12.822,1,0.122,169.891,0.544,jazz
0.767,0.591,0.432,0.371,5,0.982,-9.288,0,0.0766,86.84,0.507,jazz
0.919,0.701,0.393,0.384,5,0.0964,-9.868,1,0.155,75.908,0.791,jazz
0.849,0.447,0.794,0.933,5,0.107,-4.499,0,0.153,172.949,0.569,jazz
0.985,0.692,0.191,0.844,5,0.163,-13.891,0,0.0416,95.05,0.687,jazz
0.829,0.719,0.34,0.893,8,0.154,-13.352,1,0.0308,113.897,0.713,jazz
0.476,0.682,0.752,0.863,2,0.0768,-9.521,1,0.0454,81.081,0.964,jazz
0.475,0.835,0.765,0.0692,1,0.12,-7.831,1,0.0681,110.282,0.855,jazz
0.205,0.77,0.319,0.000151,10,0.0687,-17.098,0,0.0579,117.232,0.863,jazz
0.724,0.653,0.743,0.943,11,0.0595,-9.051,0,0.042,107.016,0.869,jazz
0.334,0.627,0.385,0.0,9,0.182,-13.655,0,0.0537,205.726,0.766,jazz
0.482,0.589,0.516,0.0374,5,0.101,-11.994,1,0.0332,103.709,0.532,jazz
0.441,0.269,0.447,0.747,10,0.13,-12.713,1,0.0457,152.744,0.402,jazz
0.699,0.58,0.299,0.00386,10,0.0805,-13.03,1,0.0269,93.037,0.364,jazz
0.836,0.436,0.18,0.536,9,0.111,-20.058,0,0.0288,95.655,0.153,jazz
0.927,0.54,0.0874,0.000122,5,0.146,-15.428,1,0.112,88.924,0.161,jazz
0.753,0.713,0.639,0.0,2,0.0878,-5.529,0,0.0313,125.959,0.737,jazz
0.152,0.615,0.733,0.0,8,0.109,-4.808,1,0.0335,122.58,0.796,jazz
0.39,0.686,0.688,1.03e-06,6,0.0924,-4.981,0,0.0254,123.125,0.493,jazz
0.851,0.745,0.219,1.8e-05,5,0.0678,-11.216,1,0.0276,88.609,0.635,jazz
0.902,0.436,0.141,2.81e-06,0,0.126,-13.271,1,0.0308,76.64,0.146,jazz
0.941,0.526,0.299,0.097,8,0.106,-13.797,1,0.031,156.848,0.679,jazz
0.81,0.58,0.351,0.000476,2,0.0676,-11.587,1,0.0305,150.456,0.355,jazz
0.978,0.379,0.0462,0.000931,0,0.0912,-14.719,1,0.0445,80.641,0.147,jazz
0.966,0.277,0.168,0.495,10,0.111,-14.341,0,0.0329,82.2,0.258,jazz
0.96,0.658,0.0542,0.106,8,0.106,-19.427,1,0.0596,90.138,0.345,jazz
0.852,0.287,0.265,0.0,7,0.178,-11.329,1,0.0272,88.08,0.263,jazz
0.704,0.598,0.571,0.0,8,0.513,-12.616,0,0.139,173.141,0.962,jazz
0.833,0.556,0.61,2.22e-06,9,0.258,-4.729,1,0.213,199.373,0.665,jazz
0.502,0.408,0.374,0.0,6,0.365,-12.717,0,0.0571,152.073,0.74,jazz
0.852,0.287,0.265,0.0,7,0.178,-11.329,1,0.0272,88.08,0.263,jazz
0.964,0.496,0.0688,0.00229,4,0.112,-14.927,0,0.0545,119.898,0.161,jazz
0.963,0.58,0.0545,0.000265,9,0.0967,-14.594,0,0.0473,123.341,0.177,jazz
0.886,0.108,0.283,0.000444,11,0.0779,-13.472,0,0.0318,66.134,0.0812,jazz
0.955,0.313,0.078,4.48e-06,0,0.169,-17.583,1,0.0332,128.065,0.125,jazz
0.941,0.306,0.098,0.0508,7,0.0974,-17.247,1,0.032,110.333,0.0966,jazz
0.976,0.659,0.113,0.88,10,0.179,-16.756,0,0.0569,95.063,0.738,jazz
0.951,0.48,0.0834,0.795,1,0.301,-12.202,1,0.0919,81.978,0.791,jazz
0.984,0.565,0.372,0.927,11,0.317,-10.768,1,0.114,77.638,0.896,jazz
0.957,0.356,0.0937,0.096,8,0.209,-16.64,0,0.0353,86.669,0.278,jazz
0.168,0.369,0.566,0.000947,0,0.0909,-8.904,0,0.0406,99.718,0.651,jazz
0.0639,0.392,0.683,0.000599,8,0.392,-9.654,1,0.125,115.934,0.593,jazz
0.457,0.518,0.159,0.0724,5,0.175,-16.645,0,0.06,63.841,0.351,jazz
0.957,0.356,0.0937,0.096,8,0.209,-16.64,0,0.0353,86.669,0.278,jazz
0.972,0.575,0.175,0.91,0,0.0548,-14.281,0,0.0868,199.532,0.856,jazz
0.986,0.593,0.103,0.6,10,0.12,-14.961,1,0.081,66.283,0.443,jazz
0.93,0.451,0.549,0.0404,0,0.705,-10.176,1,0.0409,105.099,0.665,jazz
0.653,0.344,0.422,0.216,4,0.0699,-11.909,0,0.0451,125.104,0.467,jazz
0.897,0.566,0.245,0.00238,1,0.134,-16.919,1,0.0636,168.766,0.781,jazz
0.725,0.583,0.376,0.251,6,0.0642,-10.914,1,0.0433,120.713,0.614,jazz
0.933,0.268,0.0368,0.0522,0,0.888,-23.97,1,0.0338,63.577,0.214,jazz
0.782,0.566,0.313,0.00145,5,0.0657,-14.823,0,0.0561,117.624,0.481,jazz
0.684,0.402,0.206,0.00135,5,0.107,-19.784,0,0.0465,168.31,0.427,jazz
0.636,0.55,0.212,2.61e-06,0,0.114,-17.898,0,0.0526,62.497,0.398,jazz
0.56,0.525,0.303,0.0693,8,0.0481,-16.001,1,0.0353,97.235,0.452,jazz
0.186,0.751,0.38,0.0,2,0.0453,-13.227,1,0.0349,98.659,0.738,jazz
0.437,0.757,0.413,0.592,5,0.687,-10.313,1,0.0512,119.741,0.803,jazz
0.109,0.851,0.651,1.2e-05,5,0.124,-11.515,0,0.0601,115.992,0.942,jazz
0.19,0.623,0.867,0.161,8,0.266,-5.843,1,0.0382,96.717,0.823,jazz
0.251,0.562,0.31,0.000506,2,0.33,-14.807,1,0.275,195.873,0.684,jazz
0.0907,0.611,0.776,0.133,8,0.951,-10.391,1,0.0748,106.603,0.656,jazz
0.974,0.238,0.0536,0.948,0,0.106,-28.218,1,0.0515,68.031,0.116,jazz
0.564,0.688,0.72,0.000744,7,0.0464,-10.796,1,0.0449,109.516,0.96,jazz
0.695,0.414,0.397,0.0134,9,0.8,-12.625,1,0.0531,125.298,0.331,jazz
0.952,0.349,0.207,0.694,4,0.0988,-20.612,1,0.0355,114.142,0.51,jazz
0.147,0.457,0.776,0.676,9,0.689,-10.238,0,0.142,129.896,0.476,jazz
0.0285,0.386,0.917,0.897,11,0.878,-8.089,0,0.103,127.315,0.568,jazz
0.0642,0.426,0.754,0.765,4,0.701,-9.125,0,0.074,167.42,0.228,jazz
0.085,0.309,0.837,0.621,2,0.143,-8.135,1,0.131,114.757,0.388,jazz
0.292,0.544,0.701,0.0233,10,0.312,-10.553,1,0.103,89.837,0.386,jazz
0.578,0.581,0.662,0.952,9,0.1,-8.285,0,0.0993,80.74,0.709,jazz
0.0904,0.402,0.557,0.883,0,0.173,-12.786,0,0.0358,130.5,0.648,jazz
0.249,0.28,0.78,6.06e-05,3,0.254,-9.031,1,0.0732,107.655,0.655,jazz
0.459,0.458,0.439,0.41,7,0.0798,-15.449,1,0.0491,108.521,0.689,jazz
0.246,0.474,0.405,0.0169,10,0.113,-14.925,1,0.0885,130.68,0.511,jazz
0.171,0.316,0.458,1.62e-05,0,0.101,-12.459,0,0.0449,166.847,0.831,jazz
0.886,0.507,0.726,0.341,5,0.154,-11.719,0,0.0375,127.825,0.751,jazz
0.00143,0.513,0.73,9.54e-05,1,0.0897,-5.94,1,0.0598,171.001,0.334,pop
0.581,0.825,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,0.931,pop
0.328,0.701,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,0.562,pop
0.00883,0.702,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,0.915,pop
0.0647,0.647,0.8,0.0,7,0.334,-5.384,1,0.165,160.078,0.942,pop
0.119,0.851,0.806,1.72e-06,4,0.121,-4.618,1,0.0787,119.001,0.774,pop
0.142,0.638,0.831,0.0,8,0.113,-5.039,1,0.049,124.071,0.649,pop
0.00801,0.856,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,0.928,pop
0.33,0.578,0.43,0.0,5,0.0854,-6.134,0,0.0305,78.991,0.288,pop
0.00492,0.671,0.771,7.28e-06,7,0.354,-4.821,0,0.0316,90.003,0.436,pop
0.00143,0.513,0.73,9.54e-05,1,0.0897,-5.94,1,0.0598,171.001,0.334,pop
0.581,0.825,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,0.931,pop
0.328,0.701,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,0.562,pop
0.00883,0.702,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,0.915,pop
0.0647,0.647,0.8,0.0,7,0.334,-5.384,1,0.165,160.078,0.942,pop
0.119,0.851,0.806,1.72e-06,4,0.121,-4.618,1,0.0787,119.001,0.774,pop
0.142,0.638,0.831,0.0,8,0.113,-5.039,1,0.049,124.071,0.649,pop
0.00801,0.856,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,0.928,pop
0.33,0.578,0.43,0.0,5,0.0854,-6.134,0,0.0305,78.991,0.288,pop
0.00492,0.671,0.771,7.28e-06,7,0.354,-4.821,0,0.0316,90.003,0.436,pop
0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,0.557,pop
0.447,0.584,0.455,0.0,11,0.113,-6.211,0,0.0276,107.055,0.367,pop
0.0856,0.673,0.722,0.0,3,0.137,-3.495,0,0.0755,117.187,0.519,pop
0.0303,0.654,0.776,3.09e-06,4,0.0992,-4.818,0,0.0391,108.082,0.274,pop
0.00162,0.636,0.888,0.000216,8,0.147,-3.889,1,0.0945,122.032,0.25,pop
0.0422,0.773,0.758,0.0,1,0.305,-4.993,1,0.0381,144.033,0.925,pop
0.622,0.801,0.546,0.175,10,0.153,-12.501,0,0.0626,110.026,0.501,pop
0.0173,0.932,0.457,0.0436,11,0.0414,-9.62,0,0.0541,117.002,0.884,pop
0.0318,0.771,0.687,0.000225,11,0.89,-9.814,1,0.0693,118.392,0.783,pop
0.0242,0.776,0.711,0.000353,3,0.234,-9.03,0,0.0473,138.728,0.901,pop
0.00462,0.787,0.889,0.423,8,0.0665,-3.786,1,0.0397,114.091,0.394,pop
0.247,0.853,0.981,0.468,8,0.306,-3.947,1,0.0751,118.193,0.595,pop
0.174,0.518,0.901,0.0314,9,0.0712,-3.749,1,0.093,115.026,0.873,pop
0.152,0.771,0.655,0.00197,3,0.0685,-10.842,0,0.0372,119.747,0.97,pop
0.432,0.66,0.629,7.3e-05,5,0.172,-12.359,1,0.0387,111.926,0.324,pop
0.0039,0.649,0.647,0.161,9,0.0686,-7.695,0,0.0452,125.02,0.405,pop
0.304,0.724,0.822,1.38e-05,1,0.0553,-4.374,0,0.0333,99.9,0.964,pop
0.0249,0.774,0.838,0.025,5,0.242,-3.914,0,0.114,143.04,0.924,pop
0.202,0.759,0.699,0.000131,0,0.443,-5.745,0,0.0307,92.96,0.907,pop
0.3,0.751,0.834,1.77e-05,1,0.355,-5.444,0,0.0437,95.053,0.894,pop
0.073,0.724,0.695,0.0,11,0.0889,-5.226,1,0.0622,139.0,0.235,pop
0.00314,0.695,0.921,5.26e-05,0,0.0842,-3.752,1,0.0363,119.007,0.714,pop
0.119,0.851,0.806,1.72e-06,4,0.121,-4.618,1,0.0787,119.001,0.774,pop
0.0264,0.822,0.739,4.28e-05,1,0.181,-4.541,0,0.0311,118.99,0.745,pop
0.00327,0.587,0.828,0.0,11,0.331,-5.108,1,0.161,123.907,0.493,pop
0.371,0.577,0.385,0.0,7,0.231,-6.362,1,0.03,95.82,0.331,pop
0.021,0.672,0.855,0.0,9,0.323,-3.764,1,0.0397,123.056,0.646,pop
0.0647,0.647,0.8,0.0,7,0.334,-5.384,1,0.165,160.078,0.942,pop
0.103,0.76,0.703,0.0,5,0.0913,-5.412,1,0.054,95.997,0.57,pop
0.121,0.633,0.648,2.62e-06,4,0.161,-6.645,1,0.062,96.888,0.49,pop
0.117,0.552,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,0.564,pop
0.135,0.626,0.79,3.97e-06,2,0.0989,-4.302,1,0.0311,119.082,0.416,pop
0.0871,0.652,0.802,6.45e-06,7,0.148,-6.114,1,0.181,170.157,0.295,pop
0.0584,0.706,0.691,6.99e-05,0,0.0232,-4.775,1,0.0633,118.048,0.632,pop
0.407,0.53,0.422,0.0,5,0.107,-6.262,1,0.0342,119.964,0.349,pop
0.00112,0.652,0.698,0.000115,10,0.0886,-4.667,0,0.042,96.021,0.47,pop
0.00143,0.513,0.73,9.54e-05,1,0.0897,-5.94,1,0.0598,171.001,0.334,pop
0.0212,0.679,0.825,1.21e-05,0,0.543,-5.487,1,0.0309,118.049,0.644,pop
0.141,0.679,0.587,6.35e-06,7,0.137,-7.015,1,0.276,186.003,0.486,pop
0.113,0.705,0.769,0.0,9,0.105,-5.526,0,0.0425,107.949,0.583,pop
0.342,0.52,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,0.662,pop
0.122,0.548,0.816,0.0,0,0.335,-4.209,1,0.0465,95.39,0.557,pop
0.0237,0.676,0.771,7e-06,8,0.102,-3.675,1,0.0483,99.048,0.569,pop
0.00883,0.702,0.825,0.0,6,0.0674,-3.787,0,0.0601,102.977,0.915,pop
0.0123,0.793,0.793,0.0,11,0.0951,-4.521,0,0.083,123.95,0.679,pop
0.00261,0.762,0.7,1.56e-05,9,0.153,-6.021,0,0.0694,116.073,0.608,pop
0.0137,0.647,0.844,0.000658,0,0.102,-3.756,1,0.0457,146.967,0.746,pop
0.0383,0.426,0.584,0.0,1,0.192,-5.293,1,0.296,193.438,0.272,pop
0.273,0.422,0.712,0.0,11,0.051,-5.907,0,0.1,78.454,0.471,pop
0.00238,0.664,0.759,0.0,2,0.0598,-6.583,0,0.209,99.252,0.701,pop
0.0368,0.78,0.689,9.69e-06,7,0.0698,-5.668,1,0.141,115.042,0.642,pop
0.00906,0.585,0.828,0.0,1,0.0426,-4.603,1,0.124,174.034,0.584,pop
0.00124,0.562,0.709,0.0,11,0.109,-4.92,0,0.0424,91.958,0.401,pop
0.025,0.735,0.766,0.00141,1,0.108,-4.485,1,0.0384,127.975,0.6,pop
0.0341,0.834,0.669,7.18e-05,6,0.0535,-5.582,0,0.0637,122.669,0.547,pop
0.945,0.621,0.31,6.12e-05,9,0.117,-10.164,0,0.0283,111.881,0.125,pop
0.581,0.825,0.652,0.0,1,0.0931,-3.183,0,0.0802,95.977,0.931,pop
0.163,0.599,0.448,0.0,8,0.106,-6.312,1,0.0232,95.05,0.168,pop
0.0451,0.807,0.893,2.79e-05,11,0.366,-3.745,0,0.0347,126.011,0.537,pop
0.474,0.781,0.445,0.0,2,0.184,-6.061,1,0.0295,78.998,0.591,pop
0.00492,0.671,0.771,7.28e-06,7,0.354,-4.821,0,0.0316,90.003,0.436,pop
0.142,0.638,0.831,0.0,8,0.113,-5.039,1,0.049,124.071,0.649,pop
0.00314,0.647,0.585,0.0,6,0.165,-6.123,1,0.0512,131.934,0.353,pop
0.0038,0.789,0.753,0.0,0,0.18,-3.71,1,0.0537,125.007,0.403,pop
0.591,0.777,0.317,0.0,1,0.0881,-10.732,0,0.308,139.848,0.33,pop
0.227,0.72,0.654,0.0,1,0.101,-5.634,1,0.0647,106.976,0.411,pop
0.0528,0.649,0.736,0.0,6,0.235,-5.84,0,0.23,159.182,0.612,pop
0.04,0.699,0.713,3.11e-06,9,0.294,-5.507,0,0.0594,121.993,0.354,pop
0.0797,0.655,0.76,0.0,0,0.299,-3.669,0,0.045,99.947,0.409,pop
0.835,0.609,0.378,0.0,4,0.28,-9.828,1,0.438,100.43,0.515,pop
0.0401,0.728,0.859,0.0,5,0.111,-5.237,0,0.137,65.043,0.535,pop
0.59,0.845,0.567,0.00142,5,0.0811,-8.118,0,0.0956,125.02,0.793,pop
0.0383,0.591,0.764,0.0,1,0.103,-5.484,1,0.0483,169.928,0.478,pop
0.00801,0.856,0.609,8.15e-05,0,0.0344,-7.223,1,0.0824,114.988,0.928,pop
0.034,0.818,0.803,0.0,1,0.153,-4.282,1,0.0797,106.97,0.632,pop
0.049,0.726,0.698,0.0,5,0.309,-4.165,1,0.0431,143.994,0.867,pop
0.138,0.73,0.769,0.0,8,0.0473,-5.114,1,0.0298,104.948,0.507,pop
0.33,0.578,0.43,0.0,5,0.0854,-6.134,0,0.0305,78.991,0.288,pop
0.893,0.556,0.319,0.0,9,0.0996,-8.251,1,0.0281,135.187,0.294,pop
0.00408,0.603,0.67,1.68e-06,2,0.112,-3.882,0,0.0249,107.993,0.446,pop
0.0142,0.59,0.833,5.4e-06,5,0.105,-6.503,0,0.0615,94.963,0.538,pop
0.328,0.701,0.425,0.13,7,0.1,-10.965,1,0.375,135.128,0.562,pop
0.767,0.332,0.225,0.00349,0,0.128,-8.697,1,0.0348,81.055,0.297,pop
0.902,0.704,0.225,0.657,6,0.106,-14.454,0,0.0994,120.006,0.243,pop
0.768,0.561,0.431,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,0.137,pop
0.335,0.563,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,0.688,pop
0.154,0.484,0.53,0.0,5,0.263,-5.821,1,0.0538,136.848,0.323,pop
0.358,0.543,0.87,0.000939,9,0.792,-6.514,1,0.0428,100.804,0.754,pop
0.295,0.749,0.748,0.000443,2,0.469,-7.011,1,0.0323,137.547,0.827,pop
0.163,0.684,0.675,0.0,11,0.242,-8.123,1,0.0257,107.064,0.924,pop
0.02,0.749,0.491,0.00899,10,0.159,-9.655,1,0.0403,119.528,0.536,pop
0.395,0.445,0.949,8.18e-06,2,0.0902,-4.682,1,0.0471,147.604,0.653,pop
0.032,0.703,0.827,0.00636,10,0.179,-7.179,0,0.0343,103.564,0.944,pop
0.0263,0.733,0.795,0.000952,1,0.083,-7.224,0,0.0249,109.121,0.892,pop
0.107,0.633,0.357,0.0,5,0.133,-9.366,0,0.0264,104.938,0.672,pop
0.101,0.768,0.864,0.0,11,0.162,-6.149,1,0.0324,110.009,0.891,pop
0.0148,0.726,0.676,1.48e-06,1,0.0837,-6.22,1,0.0476,107.022,0.76,pop
0.0106,0.555,0.993,0.0318,1,0.403,-5.067,1,0.0462,124.018,0.683,pop
0.257,0.689,0.694,0.0,6,0.148,-5.83,0,0.027,99.039,0.482,pop
0.0352,0.731,0.853,0.0,10,0.268,-4.219,0,0.0363,108.016,0.605,pop
0.275,0.804,0.801,3.29e-05,0,0.215,-4.892,1,0.0305,98.12,0.826,pop
0.031,0.61,0.926,0.0012,8,0.0821,-4.843,0,0.0479,172.638,0.861,pop
0.0407,0.636,0.873,1.27e-06,0,0.0372,-4.672,0,0.071,165.071,0.908,pop
0.0123,0.666,0.83,0.0,0,0.191,-5.715,1,0.0751,113.03,0.702,pop
0.0584,0.967,0.583,0.0,7,0.0519,-5.562,0,0.0789,117.0,0.964,pop
0.234,0.574,0.512,0.0,5,0.0946,-6.664,0,0.0503,76.899,0.512,pop
0.558,0.604,0.462,1.05e-06,0,0.131,-7.053,1,0.0614,60.26,0.378,pop
0.0188,0.743,0.752,0.0,4,0.287,-4.813,1,0.0414,110.015,0.545,pop
0.237,0.794,0.832,1.14e-05,1,0.203,-4.862,0,0.0407,107.657,0.871,pop
0.0062,0.758,0.871,0.0,2,0.0663,-6.408,1,0.147,126.994,0.753,pop
0.0263,0.766,0.563,0.683,9,0.115,-7.516,0,0.0339,126.007,0.964,pop
0.216,0.744,0.621,0.00119,5,0.104,-7.931,1,0.242,128.105,0.701,pop
0.0082,0.652,0.917,0.0,6,0.0509,-6.72,1,0.0548,132.975,0.459,pop
0.0495,0.593,0.923,0.0,0,0.29,-6.19,1,0.101,124.862,0.587,pop
0.0227,0.77,0.775,0.00262,9,0.297,-9.571,0,0.0495,116.935,0.802,pop
0.22,0.71,0.799,0.000602,6,0.349,-4.897,1,0.0328,120.372,0.725,pop
0.487,0.726,0.449,1.34e-06,0,0.0824,-9.206,1,0.0286,130.388,0.294,pop
0.283,0.581,0.643,2.23e-06,2,0.0923,-8.525,0,0.0334,153.049,0.787,pop
0.0094,0.887,0.48,3.58e-05,11,0.0662,-11.994,1,0.117,95.846,0.607,pop
0.243,0.673,0.863,3.23e-05,5,0.0601,-10.352,1,0.0451,91.703,0.938,pop
0.271,0.62,0.573,0.0,0,0.0607,-11.893,1,0.0423,81.548,0.897,pop
0.189,0.735,0.478,2.48e-06,2,0.355,-12.472,1,0.0293,107.682,0.947,pop
0.207,0.709,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.818,0.867,pop
0.178,0.761,0.739,3.35e-06,6,0.23,-3.591,1,0.0369,118.997,0.656,pop
0.484,0.502,0.305,3.55e-06,9,0.117,-16.011,1,0.0339,131.242,0.248,pop
0.0178,0.665,0.847,0.00288,5,0.126,-8.314,0,0.0535,119.555,0.4,pop
0.0411,0.527,0.834,0.00599,5,0.105,-5.767,0,0.0474,179.92,0.381,pop
0.209,0.633,0.8,0.000123,1,0.137,-6.945,1,0.166,175.716,0.913,pop
0.578,0.456,0.573,3.05e-06,5,0.114,-3.866,0,0.0275,76.19,0.0992,pop
0.235,0.435,0.92,0.000353,4,0.552,-1.357,0,0.201,188.899,0.45,pop
0.0572,0.585,0.776,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,0.427,pop
6.79e-05,0.487,0.9,0.0,0,0.358,-4.417,1,0.0482,149.937,0.484,pop
0.000722,0.56,0.959,0.000221,7,0.209,-2.433,1,0.102,163.983,0.669,pop
0.00165,0.662,0.741,0.0303,0,0.114,-5.406,1,0.0334,131.0,0.404,pop
0.046,0.562,0.939,0.0,0,0.112,-4.282,1,0.0475,116.044,0.684,pop
